address,latitude,longitude
116  MADISON PL,38.812431950000004,-77.03927092805105
117  MADISON PL,38.8126066,-77.03927737573707
118  MADISON PL,38.812442250000004,-77.03935499372125
120  MADISON PL,38.81245335,-77.03943852407058
121  MADISON PL,42.2887778,-71.55261419252412
122  MADISON PL,42.2887778,-71.55261419252412
124  MADISON PL,42.2887778,-71.55261419252412
1125  MADISON PL,42.2892237628866,-71.55341841237113
1  MADISON ST,42.827168,-75.54451478723827
1A  MADISON ST,33.7301726,-116.2519035
100  MADISON ST,43.04510965,-76.15038587478017
101  MADISON ST,39.46189893333333,-82.236694
209  MADISON ST,39.46333357133448,-82.23648477570298
300  MADISON ST,39.46446042918129,-82.23612571489923
400  MADISON ST,39.4658595,-82.2359461923077
"400  MADISON ST, UNIT 1508",38.9604347,-76.9821864
"400  MADISON ST, UNIT 1509",38.9599413,-76.9823093
500  MADISON ST,39.46733844358178,-82.23577799360433
601  MADISON ST,39.467683066018026,-82.23570331499499
610  MADISON ST,39.467737889336604,-82.23568943632701
615  MADISON ST,39.46776926299204,-82.23568686939156
617  MADISON ST,36.52696965,-87.3515081422112
710  MADISON ST,39.46873150799175,-82.23578089275155
800  MADISON ST,43.108012,-77.483345
802  MADISON ST,43.10800073469388,-77.48334810204082
804  MADISON ST,38.2438923,-122.63480456129034
806  MADISON ST,43.10773965,-77.48329449803445
808  MADISON ST,43.1076385,-77.48333969731934
810  MADISON ST,43.10795567346939,-77.48336051020408
820  MADISON ST,43.10789934693878,-77.48337602040816
821  MADISON ST,38.244838099999996,-122.63467648755923
826  MADISON ST,43.10786555102041,-77.48338532653061
827  MADISON ST,38.24501395,-122.63440405
828  MADISON ST,43.10785428571429,-77.48338842857143
829  MADISON ST,43.10788628571429,-77.48360842857143
830  MADISON ST,43.10784302040817,-77.48339153061224
831  MADISON ST,38.2453058,-122.6342825577199
832  MADISON ST,43.10783175510204,-77.48339463265306
901  MADISON ST,38.24569605,-122.63381641013932
907  MADISON ST,47.6084303,-122.3269973
909  MADISON ST,47.608458,-122.3269348
911  MADISON ST,42.0319337,-87.6846867
919  MADISON ST,42.0319233,-87.685069
1106  MADISON ST,37.79966385,-122.26492844621734
1118  MADISON ST,42.0315005,-87.6879811
1120  MADISON ST,41.936293020408165,-85.62082363265306
1122  MADISON ST,41.93629312244898,-85.62080679591837
1124  MADISON ST,42.0315418,-87.6881832
1201  MADISON ST,47.6097605,-122.3236907
1203  MADISON ST,43.04553,-76.12864689780614
1205  MADISON ST,47.6097238,-122.3234838
1207  MADISON ST,43.04556755,-76.1282898734039
1209  MADISON ST,42.0319889,-87.688868
1211  MADISON ST,43.04562965,-76.12792885002268
1213  MADISON ST,47.6098055,-122.323489
1215  MADISON ST,43.045622699999996,-76.12752105000001
1217  MADISON ST,42.0319907,-87.6891783
1219  MADISON ST,47.6097907,-122.3234867
1221  MADISON ST,47.609812,-122.32290304504399
1223  MADISON ST,47.6097199,-122.3235227
1225  MADISON ST,38.96740825,-76.49577280664143
1227  MADISON ST,38.967554750000005,-76.49587886537842
1229  MADISON ST,47.6101765,-122.32208882090798
1231  MADISON ST,40.69452075,-73.91389525000001
1233  MADISON ST,40.6945609,-73.91385589542597
1235  MADISON ST,40.6946191,-73.91384912966015
1237  MADISON ST,40.694655850000004,-73.91380888468947
1239  MADISON ST,40.69468775,-73.91375877823072
1241  MADISON ST,40.694718249999994,-73.91370254999998
1243  MADISON ST,40.69475945,-73.91366240686818
1245  MADISON ST,40.6948,-73.91362130043856
1247  MADISON ST,40.69484115,-73.91358139435658
1249  MADISON ST,40.69488509999999,-73.9135389776344
1251  MADISON ST,40.694928149999996,-73.91349672781274
1253  MADISON ST,40.69497725,-73.91346455
1255  MADISON ST,40.69502215,-73.91342055042324
1257  MADISON ST,40.695061550000005,-73.91336874134097
1259  MADISON ST,40.6951034,-73.91332496915837
1  MAIN DR,40.8023735,-73.61101845478723
500  MALCOLM PL,38.8233338,-77.07020963504618
501  MALCOLM PL,38.8234408,-77.07048005361878
502  MALCOLM PL,38.8231158,-77.07011781266229
503  MALCOLM PL,38.8233684,-77.07070509404909
504  MALCOLM PL,38.8229758,-77.07030549749149
600  MALCOLM PL,38.822953150000004,-77.07068102588269
602  MALCOLM PL,38.8229113,-77.07094996323707
603  MALCOLM PL,38.8233304,-77.07107690488166
604  MALCOLM PL,38.822915449999996,-77.07114897121438
605  MALCOLM PL,38.823307299999996,-77.07133532092939
606  MALCOLM PL,38.82293025,-77.07134955209878
607  MALCOLM PL,38.8232779,-77.07157184693432
608  MALCOLM PL,38.82287895,-77.0715409889924
609  MALCOLM PL,38.823201850000004,-77.07174606799803
610  MALCOLM PL,38.8228174,-77.0717365697771
611  MALCOLM PL,38.823152699999994,-77.07198604382486
612  MALCOLM PL,38.82278025,-77.07194620000001
613  MALCOLM PL,38.823110299999996,-77.07216278691754
615  MALCOLM PL,38.8230741,-77.07236024460624
3501  MALVERN CT,38.813787,-77.090492
3503  MALVERN CT,38.81380232734298,-77.09049438425335
3507  MALVERN CT,38.81437035,-77.09043805369333
3515  MALVERN CT,38.814348300000006,-77.09071685145847
3525  MALVERN CT,38.81442655,-77.09096209056902
3529  MALVERN CT,38.814497349999996,-77.09121747072882
3533  MALVERN CT,38.81452255,-77.0915255470045
3537  MALVERN CT,38.8142694,-77.09160598499368
2472  MANDEVILLE LA,34.086015773394,-118.50365304142805
3000  MANNING ST,38.8317196,-77.05849169999999
3001  MANNING ST,38.8317899,-77.0580514
3002  MANNING ST,38.831763550000005,-77.05849825
3003  MANNING ST,38.8318328,-77.0580569
3004  MANNING ST,38.83180745,-77.05850479703031
3005  MANNING ST,38.83187565,-77.05806237691695
3006  MANNING ST,38.83185145,-77.05851133291287
3007  MANNING ST,38.83191855,-77.05806785262851
3008  MANNING ST,38.831895349999996,-77.05851786708713
3010  MANNING ST,38.8319393,-77.0585244029748
3011  MANNING ST,-37.8708468,144.8148503
3012  MANNING ST,38.831983199999996,-77.05853095
3013  MANNING ST,38.832054400000004,-77.0580969
3015  MANNING ST,-37.8718202,144.8155861
3016  MANNING ST,-37.8718202,144.8155861
3017  MANNING ST,38.832143099999996,-77.05810654999999
3018  MANNING ST,-37.8718202,144.8155861
3019  MANNING ST,38.83218745,-77.05811134999999
3020  MANNING ST,38.83215405,-77.05865705
3022  MANNING ST,-37.8708468,144.8148503
3023  MANNING ST,38.832282500000005,-77.05819854999999
3025  MANNING ST,38.83231495,-77.05823695000001
3026  MANNING ST,38.83224885,-77.05877549123247
3027  MANNING ST,38.8323474,-77.05827534999999
3028  MANNING ST,-37.8708468,144.8148503
3029  MANNING ST,38.8323799,-77.05831380000001
3030  MANNING ST,38.83231355,-77.05885250876753
3031  MANNING ST,38.83241235,-77.05835225
3032  MANNING ST,38.832345950000004,-77.05889109123245
3033  MANNING ST,38.832444800000005,-77.05839064999999
3035  MANNING ST,38.83247725,-77.05842905
3039  MANNING ST,38.83253835,-77.05851145
3041  MANNING ST,38.83257185,-77.05854880818274
3043  MANNING ST,38.83260535,-77.05858619181726
3045  MANNING ST,38.8326389,-77.05862350813253
3047  MANNING ST,38.832672450000004,-77.05866085
3049  MANNING ST,38.83270595,-77.05869820000001
3051  MANNING ST,38.8327395,-77.05873559186747
502 N MANSFIELD ST,28.96274514285714,-98.4890993265306
503 N MANSFIELD ST,28.962744142857144,-98.48928732653062
504 N MANSFIELD ST,28.962776285714284,-98.48909965306122
505 N MANSFIELD ST,28.962775285714287,-98.48928765306123
600 N MANSFIELD ST,28.964488,-98.489119
601 N MANSFIELD ST,28.964485,-98.489306
602 N MANSFIELD ST,28.9645026756787,-98.48911920965256
603 N MANSFIELD ST,28.9644996714517,-98.48930642525947
604 N MANSFIELD ST,28.9645173513574,-98.48911941930511
605 N MANSFIELD ST,28.9645143429034,-98.48930685051893
606 N MANSFIELD ST,28.9645320270361,-98.48911962895765
700 N MANSFIELD ST,35.158272,-90.011737
701 N MANSFIELD ST,35.158291,-90.011937
702 N MANSFIELD ST,35.15831251359647,-90.0117310957696
703 N MANSFIELD ST,35.15833160014872,-90.01193124164024
300  MANSION DR,37.3026385,-77.30924202112135
301  MANSION DR,37.302946000000006,-77.30868185937501
302  MANSION DR,37.3029565,-77.3096185
303  MANSION DR,37.303167,-77.3090215
304  MANSION DR,39.569278999999995,-76.07358124999999
305  MANSION DR,38.8299014,-77.0677006665625
306  MANSION DR,39.5693586,-76.07398205000001
307  MANSION DR,38.8296838,-77.0680205136967
308  MANSION DR,39.56938865,-76.07442007361956
309  MANSION DR,38.82959615,-77.06831171834628
310  MANSION DR,39.569321200000005,-76.074961
311  MANSION DR,38.82954095,-77.06867719804674
312  MANSION DR,38.8289647,-77.06889416532631
313  MANSION DR,38.82948495,-77.06899953793888
314  MANSION DR,38.828905000000006,-77.06917558595083
315  MANSION DR,38.82953405,-77.06936858649797
316  MANSION DR,38.82878065,-77.06940563656613
317  MANSION DR,38.8294159,-77.06960701197183
318  MANSION DR,38.8285705,-77.06925168256637
319  MANSION DR,38.82927575,-77.07008765421583
320  MANSION DR,40.275653822957956,-78.45770022355991
320A  MANSION DR,53.4531657,-2.906404
321  MANSION DR,38.82894255,-77.07011441908432
322  MANSION DR,38.827976199999995,-77.06925455000001
323  MANSION DR,38.828657899999996,-77.07009514499079
324  MANSION DR,38.8277451,-77.06929371622724
325  MANSION DR,38.82841205,-77.07003700553241
326  MANSION DR,38.827418800000004,-77.06939038951765
327  MANSION DR,38.8281298,-77.06998345064153
329  MANSION DR,38.82788135,-77.06990535231981
331  MANSION DR,38.827567450000004,-77.06992075909773
3 E MAPLE ST,40.68122745,-73.42534027743719
5 E MAPLE ST,40.78812585,-73.19078293123029
7 E MAPLE ST,40.788171399999996,-73.19052388412621
9 E MAPLE ST,41.145245,-73.4908072
10 E MAPLE ST,40.78778,-73.1900960554754
12 E MAPLE ST,40.787807650000005,-73.18983119871253
13 E MAPLE ST,40.78825535,-73.18969109646707
14 E MAPLE ST,40.7878327,-73.18959573081256
15 E MAPLE ST,40.7882798,-73.18944056441379
16 E MAPLE ST,40.78784855,-73.18931653900464
17 E MAPLE ST,40.7883068,-73.18918114943999
17A E MAPLE ST,40.7881585,-73.1885189
18 E MAPLE ST,40.787889899999996,-73.1890181512442
19 E MAPLE ST,40.78834195,-73.18886160971542
20 E MAPLE ST,41.145791,-73.4907621
21 E MAPLE ST,40.788391399999995,-73.18829375813964
22 E MAPLE ST,40.7879954,-73.18811423958986
23 E MAPLE ST,40.788434550000005,-73.18791235336707
24 E MAPLE ST,41.1458905,-73.4905487
25 E MAPLE ST,40.788465099999996,-73.18769188852536
26 E MAPLE ST,41.1461571,-73.4905867
27 E MAPLE ST,40.78849795,-73.18738119228303
28 E MAPLE ST,40.78806195,-73.18729581313806
29 E MAPLE ST,40.78852325,-73.18710576168041
30 E MAPLE ST,40.6813013,-73.4270858
31 E MAPLE ST,40.66538105,-73.69651135
32 E MAPLE ST,40.78811935,-73.18674941867616
33 E MAPLE ST,40.7885814,-73.18658778014564
34 E MAPLE ST,41.1458251,-73.4900209
35 E MAPLE ST,40.7886077,-73.18634578961053
100 E MAPLE ST,40.6642463,-73.69385729107071
101 E MAPLE ST,40.66428,-73.69291
102 E MAPLE ST,45.82277355,-91.8896272
103 E MAPLE ST,40.66426156521739,-73.69284356521739
104 E MAPLE ST,40.6642048,-73.69366921510365
105 E MAPLE ST,40.664243130434784,-73.69277713043478
106 E MAPLE ST,40.66423328571428,-73.693372
107 E MAPLE ST,44.1975841,-85.207230727992
108 E MAPLE ST,40.66421,-73.693288
109 E MAPLE ST,40.66420626086956,-73.69264426086957
110 E MAPLE ST,40.66385755,-73.6928090145131
111 E MAPLE ST,40.66427145,-73.69253111456398
112 E MAPLE ST,40.66411536363636,-73.69294927272726
113 E MAPLE ST,40.66416939130435,-73.69251139130435
114 E MAPLE ST,40.6639541,-73.69260279494165
115 E MAPLE ST,41.514103399999996,-87.96528719201928
116 E MAPLE ST,40.6638748,-73.69248271658627
117 E MAPLE ST,40.66413252173913,-73.69237852173913
118 E MAPLE ST,40.66383525,-73.69234621991956
119 E MAPLE ST,40.6641945,-73.69226357835214
120 E MAPLE ST,40.66407681818182,-73.69281036363635
121 E MAPLE ST,40.66409565217391,-73.69224565217391
122 E MAPLE ST,40.663808700000004,-73.69220102490122
123 E MAPLE ST,40.66415785,-73.69212604649874
124 E MAPLE ST,40.66405754545455,-73.6927409090909
3 W MAPLE ST,41.083138734693875,-73.77733593877551
4 W MAPLE ST,43.0110814,-78.8694708
5 W MAPLE ST,41.08313746938776,-73.77735387755102
6 W MAPLE ST,41.08297341666667,-73.77733362500001
7 W MAPLE ST,41.08321595,-73.77803602159389
7A W MAPLE ST,37.2156473,-93.3646236
8 W MAPLE ST,41.082972125000005,-73.7773519375
9 W MAPLE ST,41.08313493877551,-73.77738975510204
10 W MAPLE ST,41.082970833333334,-73.77737025
11 W MAPLE ST,40.6658518,-73.6981334211577
12 W MAPLE ST,43.0107672,-78.8694351
13 W MAPLE ST,41.083132408163266,-73.77742563265306
14 W MAPLE ST,41.08296825,-73.777406875
15 W MAPLE ST,41.08313114285714,-73.77744357142856
16 W MAPLE ST,41.08296695833334,-73.7774251875
17 W MAPLE ST,40.665887600000005,-73.69835905791237
18 W MAPLE ST,39.797355762089936,-75.15105935499867
19 W MAPLE ST,41.0831286122449,-73.77747944897959
20 W MAPLE ST,41.082964375,-73.77746181250001
103 W MAPLE ST,39.79762540667787,-75.15153052247896
104 W MAPLE ST,39.797466487449626,-75.15159472389206
105 W MAPLE ST,39.797627943817744,-75.15154292325892
106 W MAPLE ST,39.79746906245799,-75.15160717433145
107 W MAPLE ST,39.79763048095763,-75.15155532403887
108 W MAPLE ST,39.79747163746635,-75.15161962477082
109 W MAPLE ST,39.79763301809751,-75.15156772481883
111 W MAPLE ST,39.79763555523739,-75.15158012559878
113 W MAPLE ST,39.79763809237727,-75.15159252637874
115 W MAPLE ST,39.797640629517154,-75.1516049271587
116 W MAPLE ST,39.79748193749981,-75.15166942652834
120 W MAPLE ST,39.797487087516544,-75.1516943274071
121 W MAPLE ST,39.797648240936795,-75.15164212949857
123 W MAPLE ST,39.79765077807668,-75.15165453027852
2900  MAPLEWOOD PL,38.83097285,-77.07872650744906
2904  MAPLEWOOD PL,38.831037249999994,-77.07902242878441
2905  MAPLEWOOD PL,38.83107295,-77.07848090835881
2906  MAPLEWOOD PL,38.831284499999995,-77.07908666899547
2907  MAPLEWOOD PL,38.831250049999994,-77.0783673389082
2908  MAPLEWOOD PL,38.8314375,-77.0790145268887
2909  MAPLEWOOD PL,38.831448449999996,-77.07838116161243
1  MARINA DR,-4.6407405,55.4760824
5101  MARIS AV,38.826219,-77.117243
"5101  MARIS AV, UNIT 100",43.5712533,1.4777572
"5101  MARIS AV, UNIT 101",43.5712533,1.4777572
"5101  MARIS AV, UNIT 200",43.5712533,1.4777572
"5101  MARIS AV, UNIT 201",43.5712533,1.4777572
"5101  MARIS AV, UNIT 301",43.5712533,1.4777572
"5101  MARIS AV, UNIT 401",43.5712533,1.4777572
"5111  MARIS AV, UNIT 100",14.5780855,121.0820061
"5111  MARIS AV, UNIT 101",14.5780855,121.0820061
"5111  MARIS AV, UNIT 200",14.5780855,121.0820061
"5111  MARIS AV, UNIT 201",14.5780855,121.0820061
"5111  MARIS AV, UNIT 301",14.5780855,121.0820061
"5111  MARIS AV, UNIT 401",14.5780855,121.0820061
"5120  MARIS AV, UNIT 100",14.5767325,121.0838532
"5120  MARIS AV, UNIT 101",14.5767325,121.0838532
"5120  MARIS AV, UNIT 200",14.5767325,121.0838532
"5120  MARIS AV, UNIT 201",14.5767325,121.0838532
"5120  MARIS AV, UNIT 301",14.5767325,121.0838532
"5120  MARIS AV, UNIT 401",14.5767325,121.0838532
"5121  MARIS AV, UNIT 100",-38.89944,-60.3449949
"5121  MARIS AV, UNIT 101",-38.89944,-60.3449949
"5121  MARIS AV, UNIT 200",-38.89944,-60.3449949
5121  MARIS AV,38.82600454791411,-77.11693480601087
"5121  MARIS AV, UNIT 301",-38.89944,-60.3449949
"5121  MARIS AV, UNIT 401",-38.89944,-60.3449949
"5130  MARIS AV, UNIT 100",43.5712395,1.4775942
"5130  MARIS AV, UNIT 101",43.5712395,1.4775942
"5130  MARIS AV, UNIT 200",43.5712395,1.4775942
"5130  MARIS AV, UNIT 201",43.5712395,1.4775942
"5130  MARIS AV, UNIT 301",43.5712395,1.4775942
"5130  MARIS AV, UNIT 401",43.5712395,1.4775942
"5140  MARIS AV, UNIT 100",43.5712533,1.4777572
"5140  MARIS AV, UNIT 101",43.5712533,1.4777572
"5140  MARIS AV, UNIT 200",43.5712533,1.4777572
"5140  MARIS AV, UNIT 201",43.5712533,1.4777572
"5140  MARIS AV, UNIT 301",43.5712533,1.4777572
"5140  MARIS AV, UNIT 401",43.5712533,1.4777572
"5150  MARIS AV, UNIT 100",43.5712533,1.4777572
"5150  MARIS AV, UNIT 101",43.5712533,1.4777572
"5150  MARIS AV, UNIT 200",43.5712533,1.4777572
"5150  MARIS AV, UNIT 201",43.5712533,1.4777572
"5150  MARIS AV, UNIT 301",43.5712533,1.4777572
"5150  MARIS AV, UNIT 401",43.5712533,1.4777572
"5160  MARIS AV, UNIT 100",43.5712533,1.4777572
"5160  MARIS AV, UNIT 101",43.5712533,1.4777572
"5160  MARIS AV, UNIT 200",43.5712533,1.4777572
"5160  MARIS AV, UNIT 201",43.5712533,1.4777572
"5160  MARIS AV, UNIT 301",43.5712533,1.4777572
"5160  MARIS AV, UNIT 401",43.5712533,1.4777572
"5170  MARIS AV, UNIT 100",43.5712533,1.4777572
"5170  MARIS AV, UNIT 101",43.5712533,1.4777572
"5170  MARIS AV, UNIT 200",43.5712533,1.4777572
"5170  MARIS AV, UNIT 201",43.5712533,1.4777572
"5170  MARIS AV, UNIT 301",43.5712533,1.4777572
"5170  MARIS AV, UNIT 401",43.5712533,1.4777572
5180  MARIS AV,38.82534909176826,-77.1176380779345
5200  MARIS AV,38.82516546491446,-77.1180431076347
5202  MARIS AV,38.825160822065094,-77.11808742574232
5204  MARIS AV,38.825156179215725,-77.11813174384993
5206  MARIS AV,38.825156702526414,-77.11817619926502
5208  MARIS AV,38.82515898468858,-77.11822070142732
5210  MARIS AV,38.82516599292434,-77.11826470577714
5212  MARIS AV,38.82517474677926,-77.11830831084615
5214  MARIS AV,38.825187721127456,-77.11835094084734
5216  MARIS AV,38.82519997028331,-77.1183937815786
5218  MARIS AV,38.82521200544089,-77.11843668480299
5220  MARIS AV,38.82522480984682,-77.11847936615607
5222  MARIS AV,38.82523761425275,-77.11852204750916
5230  MARIS AV,38.825288831876456,-77.11869277292152
5232  MARIS AV,38.82530163628238,-77.11873545427461
5234  MARIS AV,38.82531444068831,-77.1187781356277
5236  MARIS AV,38.825327245094236,-77.11882081698079
5238  MARIS AV,38.82534004950016,-77.11886349833388
5240  MARIS AV,38.82535297251072,-77.11890614363068
5242  MARIS AV,38.82536608979081,-77.11894872986879
5244  MARIS AV,38.825379207070895,-77.1189913161069
5246  MARIS AV,38.825392324350986,-77.119033902345
5248  MARIS AV,38.82540544163108,-77.1190764885831
5250  MARIS AV,38.82541855891117,-77.1191190748212
5252  MARIS AV,38.825432597741866,-77.1191613636796
5260  MARIS AV,38.82550100493657,-77.11932545900923
5262  MARIS AV,38.825524864354456,-77.11936287375998
5264  MARIS AV,38.82555333948156,-77.11939714937594
5266  MARIS AV,38.82558773438819,-77.11942315313004
5268  MARIS AV,38.82562926006174,-77.11943930127701
5270  MARIS AV,38.8256700846197,-77.11945716202112
5272  MARIS AV,38.8257126097867,-77.11947043156735
5274  MARIS AV,38.82575671641174,-77.11947523227573
5276  MARIS AV,38.8258003080409,-77.1194716322454
5278  MARIS AV,38.82584235845314,-77.11945688729566
5280  MARIS AV,38.82588452798211,-77.11944249067263
5282  MARIS AV,38.82592680191783,-77.11942839936073
3709  MARK DR,38.83847435,-77.06049439666187
3710  MARK DR,38.83885585,-77.06038015
3711  MARK DR,38.83847915,-77.0604386
3712  MARK DR,38.83886875,-77.06032439180385
3713  MARK DR,38.83848395,-77.06038280333814
3714  MARK DR,38.83888175,-77.06026860819617
3715  MARK DR,38.83848865,-77.06032699666187
3717  MARK DR,38.83849345,-77.06027125
3719  MARK DR,38.83849825,-77.06021550333813
3720  MARK DR,38.8389844,-77.0601611807243
3721  MARK DR,38.83850295,-77.06015969666186
3722  MARK DR,38.839027200000004,-77.06015555
3723  MARK DR,38.838576599999996,-77.0600101
3724  MARK DR,38.839069949999995,-77.0601499192623
3725  MARK DR,38.8386044,-77.05996590000001
3727  MARK DR,38.8386322,-77.05992169999999
3728  MARK DR,38.83917985,-77.06020573885391
3729  MARK DR,38.838660000000004,-77.05987751523878
3730  MARK DR,38.839219549999996,-77.06023028513854
3731  MARK DR,38.8386878,-77.05983335
3732  MARK DR,38.83925925,-77.06025483142318
3733  MARK DR,38.838782,-77.0597574
3734  MARK DR,38.83929895,-77.06027933885389
3735  MARK DR,38.838823950000005,-77.05974005732142
3736  MARK DR,38.83933865,-77.06030388885391
3737  MARK DR,38.83886595,-77.05972274267857
3738  MARK DR,38.839378350000004,-77.06032843513854
3739  MARK DR,38.8389079,-77.0597054
3741  MARK DR,38.838949850000006,-77.0596881
3743  MARK DR,38.83899185,-77.05967079999999
3745  MARK DR,38.8391207,-77.0596635
3747  MARK DR,38.83916165,-77.05968555
3749  MARK DR,38.8392026,-77.0597076
3751  MARK DR,38.83924355,-77.05972964835365
3753  MARK DR,38.8392845,-77.05975165158924
3755  MARK DR,38.839367,-77.0598065
3757  MARK DR,38.8394067,-77.05983080226702
3759  MARK DR,38.8394464,-77.05985519773299
3761  MARK DR,38.8394861,-77.0598795
3763  MARK DR,38.8395258,-77.059903802267
3765  MARK DR,38.839565449999995,-77.05992814864751
3767  MARK DR,38.83960515,-77.05995249999998
2107  MARLBORO DR,38.82803355,-77.09793099748993
2108  MARLBORO DR,38.82813805,-77.0985460067523
2109  MARLBORO DR,38.82830525,-77.09782312288124
2110  MARLBORO DR,38.8283248,-77.09848017566935
2111  MARLBORO DR,38.828501599999996,-77.09779763804272
2113  MARLBORO DR,38.82874235,-77.09785154746943
2115  MARLBORO DR,38.828991849999994,-77.09790669826923
2116  MARLBORO DR,38.82924235,-77.09855129564843
2117  MARLBORO DR,38.829267599999994,-77.09794105551346
2118  MARLBORO DR,38.82941535,-77.09858179830181
2119  MARLBORO DR,-26.0913108,28.0874276
2120  MARLBORO DR,38.8296822,-77.09871049033006
2121  MARLBORO DR,38.82971005,-77.09801138323023
2122  MARLBORO DR,38.829943150000005,-77.09864619527642
2123  MARLBORO DR,38.829987349999996,-77.09803904939167
2125  MARLBORO DR,38.83010175,-77.09835825144188
802  MARSHALL LA,38.819237599999994,-77.08549489469667
806  MARSHALL LA,38.81956205,-77.08541917496046
807  MARSHALL LA,38.819383599999995,-77.08469973178836
810  MARSHALL LA,38.8198284,-77.08533747825135
811  MARSHALL LA,38.8196832,-77.08460633794965
814  MARSHALL LA,38.82008544999999,-77.08527311161419
815  MARSHALL LA,38.8199573,-77.08448403048536
818  MARSHALL LA,38.8203607,-77.08520590084498
819  MARSHALL LA,38.82021915,-77.08440020136489
822  MARSHALL LA,38.66676946615506,-85.03391707479258
823  MARSHALL LA,38.82046085,-77.08437211719291
101  MARTIN LA,38.81198975,-77.1205272469065
103  MARTIN LA,38.811941000000004,-77.12055429674473
105  MARTIN LA,36.540368900000004,-75.99603811908278
106  MARTIN LA,41.9129591,-74.1823676
107  MARTIN LA,38.8118409,-77.12057187184885
108  MARTIN LA,38.81188145,-77.12009455125394
109  MARTIN LA,38.81179155,-77.12058075327468
110  MARTIN LA,38.8118909,-77.12016761162508
111  MARTIN LA,38.811745,-77.12058896270005
112  MARTIN LA,36.54013005,-75.99476484664083
113  MARTIN LA,38.81169265,-77.12058880000001
114  MARTIN LA,34.9629105,-82.0698265
116  MARTIN LA,38.811674800000006,-77.12019733784763
117  MARTIN LA,38.8116033,-77.12062058270868
118  MARTIN LA,38.8116836,-77.12027155
119  MARTIN LA,38.811552500000005,-77.12063847714991
120  MARTIN LA,41.911851,-74.1826044
121  MARTIN LA,38.81150305,-77.12064883438887
122  MARTIN LA,36.21770035,-75.76806485386194
123  MARTIN LA,36.2180099,-75.76858418362069
124  MARTIN LA,38.81132795,-77.12026810360125
125  MARTIN LA,36.21823125,-75.76879206229819
126  MARTIN LA,36.54129125,-75.99442838073671
127  MARTIN LA,36.5417472,-75.99517322811059
128  MARTIN LA,38.8112264,-77.12021415101813
129  MARTIN LA,36.218635000000006,-75.76928915477095
130  MARTIN LA,38.8111732,-77.12018478310117
131  MARTIN LA,34.9627045,-82.06869091666667
132  MARTIN LA,36.541690349999996,-75.99416971237304
133  MARTIN LA,38.81118095,-77.12070834690651
134  MARTIN LA,38.811070799999996,-77.12012810198412
135  MARTIN LA,36.542469,-75.99485012491056
136  MARTIN LA,37.89542325,-78.31320456034693
137  MARTIN LA,36.2197516,-75.76979962515364
138  MARTIN LA,38.8109345,-77.1200555
139  MARTIN LA,36.5433297,-75.9941472130869
140  MARTIN LA,38.81088335,-77.12002950360124
141  MARTIN LA,38.81098275,-77.12076185327469
142  MARTIN LA,38.81083365,-77.12000369854508
143  MARTIN LA,37.8959991,-78.31235884804643
144  MARTIN LA,38.8107818,-77.11997555101813
145  MARTIN LA,38.810883849999996,-77.1207699
146  MARTIN LA,38.810728600000004,-77.11994618310118
147  MARTIN LA,38.810580650000006,-77.12046616678585
148  MARTIN LA,38.810676349999994,-77.11991696757356
149  MARTIN LA,38.810550649999996,-77.12041282117795
150  MARTIN LA,38.8106262,-77.11988950198412
151  MARTIN LA,38.810514850000004,-77.12036488300322
152  MARTIN LA,38.8105731,-77.11985939041978
153  MARTIN LA,38.810485850000006,-77.12031353897855
154  MARTIN LA,41.9090276,-74.1831068
155  MARTIN LA,38.81045755,-77.1202611159297
156  MARTIN LA,38.8101221,-77.11962165
157  MARTIN LA,38.8104297,-77.12021082099064
158  MARTIN LA,38.8099688,-77.11954037170952
159  MARTIN LA,38.81040585,-77.12015183839635
160  MARTIN LA,38.80992425,-77.11951617337995
161  MARTIN LA,35.023398,-81.80624448878206
162  MARTIN LA,38.8098801,-77.11949271592546
163  MARTIN LA,38.809769,-77.11977605782036
164  MARTIN LA,38.8098366,-77.11946985569918
165  MARTIN LA,38.809735599999996,-77.11978248994009
166  MARTIN LA,38.80981525,-77.1194176110674
167  MARTIN LA,38.809701649999994,-77.11978904136944
168  MARTIN LA,38.8097501,-77.1194249488662
169  MARTIN LA,38.8096681,-77.11979526932697
170  MARTIN LA,38.80966675,-77.11941525408353
171  MARTIN LA,38.80963825,-77.11980084839377
172  MARTIN LA,38.809625749999995,-77.11942405617154
173  MARTIN LA,38.80960935,-77.11980669032366
174  MARTIN LA,38.8095814,-77.11943294935728
175  MARTIN LA,38.8095773,-77.11981310860341
176  MARTIN LA,38.80953445,-77.11944244297709
177  MARTIN LA,38.8095456,-77.11981926578893
178  MARTIN LA,38.80948735,-77.11945250366301
179  MARTIN LA,38.80951585,-77.11982503881212
180  MARTIN LA,38.80944075,-77.11946274056434
181  MARTIN LA,38.80948635,-77.11983099595074
182  MARTIN LA,38.80939445,-77.11947301573218
183  MARTIN LA,38.8094555,-77.11983735978261
184  MARTIN LA,38.809348650000004,-77.1194833
185  MARTIN LA,38.80942175,-77.11984423888102
190  MARTIN LA,37.894938800000006,-78.31249646184963
191  MARTIN LA,38.8093135,-77.11986344217965
192  MARTIN LA,38.8092085,-77.11949839218032
193  MARTIN LA,38.80928015,-77.11986984937332
194  MARTIN LA,38.8091619,-77.11950860485527
195  MARTIN LA,38.80924615,-77.11987640445936
