Num,Unnamed: 0,A_Properties,A_SQFT,id,Zip5,Zip4
27424100,9234,4141  DUKE ST,21868,27424100,22304,2415
22112000,9235,4154  DUKE ST,1930,22112000,22304,2416
27424200,9236,4213  DUKE ST,1664,27424200,22304,2432
22120000,9237,4214  DUKE ST,1,22120000,22304,
28928000,9238,4231  DUKE ST,5870,28928000,22304,2485
50323200,9239,4242  DUKE ST,1,50323200,22304,2433
22136000,9240,4300  DUKE ST,864,22136000,22304,2508
23216000,9241,4306  DUKE ST,864,23216000,22304,2528
23208000,9242,4308  DUKE ST,864,23208000,22304,2528
23200000,9243,4310  DUKE ST,864,23200000,22304,2528
23192000,9244,4312  DUKE ST,864,23192000,22304,2528
23184000,9245,4314  DUKE ST,864,23184000,22304,2528
23176000,9246,4316  DUKE ST,864,23176000,22304,2528
23168000,9247,4318  DUKE ST,864,23168000,22304,2528
23160000,9248,4320  DUKE ST,864,23160000,22304,2528
50628540,9249,4321D  DUKE ST,304560,50628540,22304,2583
23152000,9250,4322  DUKE ST,864,23152000,22304,2528
23144000,9251,4324  DUKE ST,864,23144000,22304,2528
23136000,9252,4326  DUKE ST,864,23136000,22304,2528
23128000,9253,4328  DUKE ST,992,23128000,22304,2528
23120000,9254,4330  DUKE ST,864,23120000,22304,2528
23112000,9255,4332  DUKE ST,864,23112000,22304,2528
29152000,9256,4349  DUKE ST,19350,29152000,22304,2557
29160000,9257,4405  DUKE ST,2877,29160000,22304,2501
23880000,9258,4410  DUKE ST,1136,23880000,22304,2502
23872000,9259,4418  DUKE ST,824,23872000,22304,2502
23104000,9260,4452  DUKE ST,1300,23104000,22304,
23096000,9261,4454  DUKE ST,1,23096000,22304,
25304000,9262,4510  DUKE ST,1960,25304000,22304,2504
25296000,9263,4520  DUKE ST,0,25296000,22304,
50058700,9264,4580  DUKE ST,17110,50058700,22304,2504
25176005,9265,4600  DUKE ST,1,25176005,22304,2552
25176000,9266,4600  DUKE ST,1,25176000,22304,2552
50213300,9267,4600  DUKE ST,825,50213300,22304,2552
50213310,9268,4600  DUKE ST,1140,50213310,22304,2552
50213320,9269,4600  DUKE ST,1142,50213320,22304,2552
50213330,9270,"4600  DUKE ST, UNIT 303",1141,50213330,22304,2516
50213340,9271,"4600  DUKE ST, UNIT 304",1105,50213340,22304,2516
50213350,9272,"4600  DUKE ST, UNIT 305",1105,50213350,22304,2552
50213360,9273,4600  DUKE ST,1107,50213360,22304,2552
50213370,9274,4600  DUKE ST,586,50213370,22304,2552
50213380,9275,4600  DUKE ST,864,50213380,22304,2552
50213390,9276,4600  DUKE ST,1472,50213390,22304,2552
50213400,9277,4600  DUKE ST,618,50213400,22304,2552
50213410,9278,4600  DUKE ST,825,50213410,22304,2552
50213420,9279,4600  DUKE ST,299,50213420,22304,2552
50213430,9280,4600  DUKE ST,1094,50213430,22304,2552
50213440,9281,4600  DUKE ST,1094,50213440,22304,2552
50213450,9282,4600  DUKE ST,586,50213450,22304,2552
50213460,9283,4600  DUKE ST,1095,50213460,22304,2552
50213470,9284,4600  DUKE ST,850,50213470,22304,2552
50213480,9285,4600  DUKE ST,1141,50213480,22304,2552
50213490,9286,4600  DUKE ST,864,50213490,22304,2552
50213500,9287,4600  DUKE ST,866,50213500,22304,2552
50213510,9288,4600  DUKE ST,1474,50213510,22304,2552
50213520,9289,4600  DUKE ST,1428,50213520,22304,2552
50213530,9290,4600  DUKE ST,825,50213530,22304,2552
50198000,9291,"4600  DUKE ST, UNIT 401",1140,50198000,22304,2516
50198100,9292,"4600  DUKE ST, UNIT 402",1140,50198100,22304,2516
50198200,9293,"4600  DUKE ST, UNIT 403",1140,50198200,22304,2516
50198300,9294,"4600  DUKE ST, UNIT 404",1140,50198300,22304,2516
50198400,9295,"4600  DUKE ST, UNIT 405",1105,50198400,22304,2516
50198500,9296,"4600  DUKE ST, UNIT 406",1105,50198500,22304,2516
50198600,9297,"4600  DUKE ST, UNIT 407",588,50198600,22304,2517
50198700,9298,"4600  DUKE ST, UNIT 408",864,50198700,22304,2517
50198800,9299,4600  DUKE ST,1472,50198800,22304,2552
50198900,9300,"4600  DUKE ST, UNIT 410",1426,50198900,22304,2517
50213540,9301,4600  DUKE ST,825,50213540,22304,2552
50213550,9302,4600  DUKE ST,851,50213550,22304,2552
50213560,9303,4600  DUKE ST,1140,50213560,22304,2552
50213570,9304,"4600  DUKE ST, UNIT 414",618,50213570,22304,2517
50213580,9305,4600  DUKE ST,1105,50213580,22304,2552
50213590,9306,4600  DUKE ST,1105,50213590,22304,2552
50213600,9307,4600  DUKE ST,864,50213600,22304,2552
50213610,9308,4600  DUKE ST,586,50213610,22304,2552
50213620,9309,4600  DUKE ST,1426,50213620,22304,2552
50213630,9310,4600  DUKE ST,1472,50213630,22304,2552
50213640,9311,4600  DUKE ST,1094,50213640,22304,2552
50213650,9312,4600  DUKE ST,1094,50213650,22304,2552
50213660,9313,4600  DUKE ST,1094,50213660,22304,2552
50213670,9314,4600  DUKE ST,1094,50213670,22304,2552
50213680,9315,4600  DUKE ST,850,50213680,22304,2552
50213690,9316,4600  DUKE ST,1140,50213690,22304,2552
50213700,9317,4600  DUKE ST,864,50213700,22304,2552
50213710,9318,4600  DUKE ST,864,50213710,22304,2552
50213720,9319,4600  DUKE ST,1472,50213720,22304,2552
50213730,9320,4600  DUKE ST,1428,50213730,22304,2552
50060600,9321,"4600  DUKE ST, UNIT 500",800,50060600,22304,2518
50060700,9322,"4600  DUKE ST, UNIT 501",1076,50060700,22304,2518
50060800,9323,"4600  DUKE ST, UNIT 502",1076,50060800,22304,2518
50060900,9324,"4600  DUKE ST, UNIT 503",1074,50060900,22304,2518
50061000,9325,"4600  DUKE ST, UNIT 504",1074,50061000,22304,2518
50061100,9326,"4600  DUKE ST, UNIT 505",1067,50061100,22304,2518
50061200,9327,"4600  DUKE ST, UNIT 506",1067,50061200,22304,2518
50061300,9328,"4600  DUKE ST, UNIT 507",547,50061300,22304,2518
50061400,9329,"4600  DUKE ST, UNIT 508",864,50061400,22304,2518
50061500,9330,"4600  DUKE ST, UNIT 509",1472,50061500,22304,2518
50061600,9331,"4600  DUKE ST, UNIT 510",1365,50061600,22304,2518
50061700,9332,"4600  DUKE ST, UNIT 511",789,50061700,22304,2518
50061800,9333,"4600  DUKE ST, UNIT 512",815,50061800,22304,2518
50061900,9334,"4600  DUKE ST, UNIT 513",1082,50061900,22304,2518
50062000,9335,"4600  DUKE ST, UNIT 514",596,50062000,22304,2518
50062100,9336,"4600  DUKE ST, UNIT 515",1067,50062100,22304,2518
50062200,9337,"4600  DUKE ST, UNIT 516",1067,50062200,22304,2518
50062300,9338,"4600  DUKE ST, UNIT 517",864,50062300,22304,2518
50062400,9339,"4600  DUKE ST, UNIT 518",547,50062400,22304,2518
50062500,9340,"4600  DUKE ST, UNIT 519",1365,50062500,22304,2518
50062600,9341,"4600  DUKE ST, UNIT 520",1390,50062600,22304,2518
50062700,9342,"4600  DUKE ST, UNIT 521",1003,50062700,22304,2518
50062800,9343,"4600  DUKE ST, UNIT 522",1058,50062800,22304,2518
50062900,9344,"4600  DUKE ST, UNIT 523",1055,50062900,22304,2518
50063000,9345,"4600  DUKE ST, UNIT 524",1055,50063000,22304,2519
50063100,9346,"4600  DUKE ST, UNIT 525",1059,50063100,22304,2519
50063200,9347,"4600  DUKE ST, UNIT 526",1059,50063200,22304,2519
50063300,9348,"4600  DUKE ST, UNIT 527",822,50063300,22304,2519
50063400,9349,"4600  DUKE ST, UNIT 528",1091,50063400,22304,2519
50063500,9350,"4600  DUKE ST, UNIT 529",865,50063500,22304,2519
50063600,9351,"4600  DUKE ST, UNIT 530",865,50063600,22304,2519
50063700,9352,"4600  DUKE ST, UNIT 531",1391,50063700,22304,2519
50063800,9353,"4600  DUKE ST, UNIT 532",1360,50063800,22304,2519
50063900,9354,"4600  DUKE ST, UNIT 600",800,50063900,22304,2519
50064000,9355,"4600  DUKE ST, UNIT 601",1076,50064000,22304,2519
50064100,9356,"4600  DUKE ST, UNIT 602",1077,50064100,22304,2519
50064200,9357,"4600  DUKE ST, UNIT 603",1074,50064200,22304,2519
50064300,9358,"4600  DUKE ST, UNIT 604",1074,50064300,22304,2519
50064400,9359,"4600  DUKE ST, UNIT 605",1067,50064400,22304,2519
50064500,9360,"4600  DUKE ST, UNIT 606",1067,50064500,22304,2519
50064600,9361,"4600  DUKE ST, UNIT 607",547,50064600,22304,2519
50064700,9362,"4600  DUKE ST, UNIT 608",864,50064700,22304,2519
50064800,9363,"4600  DUKE ST, UNIT 609",1472,50064800,22304,2519
50064900,9364,"4600  DUKE ST, UNIT 610",1365,50064900,22304,2519
50065000,9365,"4600  DUKE ST, UNIT 611",789,50065000,22304,2519
50065100,9366,"4600  DUKE ST, UNIT 612",815,50065100,22304,2519
50065200,9367,"4600  DUKE ST, UNIT 613",1083,50065200,22304,2519
50065300,9368,"4600  DUKE ST, UNIT 614",596,50065300,22304,2519
50065400,9369,"4600  DUKE ST, UNIT 615",1067,50065400,22304,2520
50065500,9370,"4600  DUKE ST, UNIT 616",1068,50065500,22304,2520
50065600,9371,"4600  DUKE ST, UNIT 617",864,50065600,22304,2520
50065700,9372,"4600  DUKE ST, UNIT 618",547,50065700,22304,2520
50065800,9373,"4600  DUKE ST, UNIT 619",1364,50065800,22304,2520
50065900,9374,"4600  DUKE ST, UNIT 620",1390,50065900,22304,2520
50066000,9375,"4600  DUKE ST, UNIT 621",1059,50066000,22304,2520
50066100,9376,"4600  DUKE ST, UNIT 622",1058,50066100,22304,2520
50066200,9377,"4600  DUKE ST, UNIT 623",1055,50066200,22304,2520
50066300,9378,"4600  DUKE ST, UNIT 624",1056,50066300,22304,2520
50066400,9379,"4600  DUKE ST, UNIT 625",1059,50066400,22304,2520
50066500,9380,"4600  DUKE ST, UNIT 626",1059,50066500,22304,2520
50066600,9381,"4600  DUKE ST, UNIT 627",822,50066600,22304,2520
50066700,9382,"4600  DUKE ST, UNIT 628",1091,50066700,22304,2520
50066800,9383,"4600  DUKE ST, UNIT 629",864,50066800,22304,2520
50066900,9384,"4600  DUKE ST, UNIT 630",864,50066900,22304,2520
50067000,9385,"4600  DUKE ST, UNIT 631",1224,50067000,22304,2520
50067100,9386,"4600  DUKE ST, UNIT 632",1909,50067100,22304,2520
50067200,9387,"4600  DUKE ST, UNIT 700",800,50067200,22304,2520
50067300,9388,"4600  DUKE ST, UNIT 701",1076,50067300,22304,2520
50067400,9389,"4600  DUKE ST, UNIT 702",1076,50067400,22304,2520
50067500,9390,"4600  DUKE ST, UNIT 703",1075,50067500,22304,2520
50067600,9391,"4600  DUKE ST, UNIT 704",1074,50067600,22304,2520
50067700,9392,"4600  DUKE ST, UNIT 705",1067,50067700,22304,2520
50067800,9393,"4600  DUKE ST, UNIT 706",1068,50067800,22304,2521
50067900,9394,"4600  DUKE ST, UNIT 707",547,50067900,22304,2521
50068000,9395,"4600  DUKE ST, UNIT 708",864,50068000,22304,2521
50068100,9396,"4600  DUKE ST, UNIT 709",1472,50068100,22304,2521
50068200,9397,"4600  DUKE ST, UNIT 710",1364,50068200,22304,2521
50068300,9398,"4600  DUKE ST, UNIT 711",789,50068300,22304,2521
50068400,9399,"4600  DUKE ST, UNIT 712",816,50068400,22304,2521
50068500,9400,"4600  DUKE ST, UNIT 713",1082,50068500,22304,2521
50068600,9401,"4600  DUKE ST, UNIT 714",596,50068600,22304,2521
50068700,9402,"4600  DUKE ST, UNIT 715",1067,50068700,22304,2521
50068800,9403,"4600  DUKE ST, UNIT 716",1067,50068800,22304,2521
50068900,9404,"4600  DUKE ST, UNIT 717",864,50068900,22304,2521
50069000,9405,"4600  DUKE ST, UNIT 718",547,50069000,22304,2521
50069100,9406,"4600  DUKE ST, UNIT 719",1364,50069100,22304,2521
50069200,9407,"4600  DUKE ST, UNIT 720",1390,50069200,22304,2521
50069300,9408,"4600  DUKE ST, UNIT 721",1059,50069300,22304,2521
50069400,9409,"4600  DUKE ST, UNIT 722",1058,50069400,22304,2521
50069500,9410,"4600  DUKE ST, UNIT 723",1095,50069500,22304,2521
50069600,9411,"4600  DUKE ST, UNIT 724",1094,50069600,22304,2521
50069700,9412,"4600  DUKE ST, UNIT 725",1095,50069700,22304,2521
50069800,9413,"4600  DUKE ST, UNIT 726",1095,50069800,22304,2521
50069900,9414,"4600  DUKE ST, UNIT 727",850,50069900,22304,2521
50070000,9415,"4600  DUKE ST, UNIT 728",1140,50070000,22304,2521
50070100,9416,"4600  DUKE ST, UNIT 729",864,50070100,22304,2521
50070200,9417,"4600  DUKE ST, UNIT 730",865,50070200,22304,2522
50070300,9418,"4600  DUKE ST, UNIT 731",1472,50070300,22304,2522
50070400,9419,"4600  DUKE ST, UNIT 732",1426,50070400,22304,2522
50070500,9420,"4600  DUKE ST, UNIT 800",825,50070500,22304,2522
50070600,9421,"4600  DUKE ST, UNIT 801",1140,50070600,22304,2522
50070700,9422,"4600  DUKE ST, UNIT 802",1140,50070700,22304,2522
50070800,9423,"4600  DUKE ST, UNIT 803",1142,50070800,22304,2522
50070900,9424,"4600  DUKE ST, UNIT 804",1140,50070900,22304,2522
50071000,9425,"4600  DUKE ST, UNIT 805",1105,50071000,22304,2522
50071100,9426,"4600  DUKE ST, UNIT 806",1105,50071100,22304,2522
50071200,9427,"4600  DUKE ST, UNIT 807",586,50071200,22304,2522
50071300,9428,"4600  DUKE ST, UNIT 808",864,50071300,22304,2522
50071400,9429,"4600  DUKE ST, UNIT 809",1472,50071400,22304,2522
50071500,9430,"4600  DUKE ST, UNIT 810",1428,50071500,22304,2522
50071600,9431,"4600  DUKE ST, UNIT 811",825,50071600,22304,2522
50071700,9432,"4600  DUKE ST, UNIT 812",850,50071700,22304,2522
50071800,9433,"4600  DUKE ST, UNIT 813",1140,50071800,22304,2522
50071900,9434,"4600  DUKE ST, UNIT 814",618,50071900,22304,2522
50072000,9435,"4600  DUKE ST, UNIT 815",1106,50072000,22304,2522
50072100,9436,"4600  DUKE ST, UNIT 816",1105,50072100,22304,2522
50072200,9437,"4600  DUKE ST, UNIT 817",864,50072200,22304,2522
50072300,9438,"4600  DUKE ST, UNIT 818",586,50072300,22304,2522
50072400,9439,"4600  DUKE ST, UNIT 819",1427,50072400,22304,2522
50072500,9440,"4600  DUKE ST, UNIT 820",1473,50072500,22304,2522
50072600,9441,"4600  DUKE ST, UNIT 821",1058,50072600,22304,2523
50072700,9442,"4600  DUKE ST, UNIT 822",1059,50072700,22304,2523
50072800,9443,"4600  DUKE ST, UNIT 823",1094,50072800,22304,2523
50072900,9444,"4600  DUKE ST, UNIT 824",1094,50072900,22304,2523
50073000,9445,"4600  DUKE ST, UNIT 825",1094,50073000,22304,2523
50073100,9446,"4600  DUKE ST, UNIT 826",1094,50073100,22304,2523
50073200,9447,"4600  DUKE ST, UNIT 827",850,50073200,22304,2523
50073300,9448,"4600  DUKE ST, UNIT 828",1141,50073300,22304,2523
50073400,9449,"4600  DUKE ST, UNIT 829",864,50073400,22304,2523
50073500,9450,"4600  DUKE ST, UNIT 830",864,50073500,22304,2523
50073600,9451,"4600  DUKE ST, UNIT 831",1472,50073600,22304,2523
50073700,9452,"4600  DUKE ST, UNIT 832",1426,50073700,22304,2523
50073800,9453,"4600  DUKE ST, UNIT 900",825,50073800,22304,2523
50073900,9454,"4600  DUKE ST, UNIT 901",1140,50073900,22304,2523
50074000,9455,"4600  DUKE ST, UNIT 902",1142,50074000,22304,2523
50074100,9456,"4600  DUKE ST, UNIT 903",1140,50074100,22304,2523
50074200,9457,"4600  DUKE ST, UNIT 904",1140,50074200,22304,2523
50074300,9458,"4600  DUKE ST, UNIT 905",1105,50074300,22304,2523
50074400,9459,"4600  DUKE ST, UNIT 906",1105,50074400,22304,2523
50074500,9460,"4600  DUKE ST, UNIT 907",587,50074500,22304,2523
50074600,9461,"4600  DUKE ST, UNIT 908",864,50074600,22304,2523
50074700,9462,"4600  DUKE ST, UNIT 909",1473,50074700,22304,2523
50074800,9463,"4600  DUKE ST, UNIT 910",1427,50074800,22304,2523
50074900,9464,"4600  DUKE ST, UNIT 911",825,50074900,22304,2523
50075000,9465,"4600  DUKE ST, UNIT 912",850,50075000,22304,2524
50075100,9466,"4600  DUKE ST, UNIT 913",1140,50075100,22304,2524
50075200,9467,"4600  DUKE ST, UNIT 914",618,50075200,22304,2524
50075300,9468,"4600  DUKE ST, UNIT 915",1106,50075300,22304,2524
50075400,9469,"4600  DUKE ST, UNIT 916",1105,50075400,22304,2524
50075500,9470,"4600  DUKE ST, UNIT 917",865,50075500,22304,2524
50075600,9471,"4600  DUKE ST, UNIT 918",586,50075600,22304,2524
50075700,9472,"4600  DUKE ST, UNIT 919",1427,50075700,22304,2524
50075800,9473,"4600  DUKE ST, UNIT 920",1472,50075800,22304,2524
50075900,9474,"4600  DUKE ST, UNIT 921",1059,50075900,22304,2524
50076000,9475,"4600  DUKE ST, UNIT 922",1059,50076000,22304,2524
50076100,9476,"4600  DUKE ST, UNIT 923",1095,50076100,22304,2524
50076200,9477,"4600  DUKE ST, UNIT 924",1094,50076200,22304,2524
50076300,9478,"4600  DUKE ST, UNIT 925",1094,50076300,22304,2524
50076400,9479,"4600  DUKE ST, UNIT 926",1094,50076400,22304,2524
50076500,9480,"4600  DUKE ST, UNIT 927",851,50076500,22304,2524
50076600,9481,"4600  DUKE ST, UNIT 928",1140,50076600,22304,2524
50076700,9482,"4600  DUKE ST, UNIT 929",864,50076700,22304,2524
50076800,9483,"4600  DUKE ST, UNIT 930",864,50076800,22304,2524
50076900,9484,"4600  DUKE ST, UNIT 931",1472,50076900,22304,2524
50077000,9485,"4600  DUKE ST, UNIT 932",1428,50077000,22304,2524
50077100,9486,"4600  DUKE ST, UNIT 1000",826,50077100,22304,2524
50077200,9487,"4600  DUKE ST, UNIT 1001",1140,50077200,22304,2524
50077300,9488,"4600  DUKE ST, UNIT 1002",1140,50077300,22304,2524
50077400,9489,"4600  DUKE ST, UNIT 1003",1140,50077400,22304,2525
50077500,9490,"4600  DUKE ST, UNIT 1004",1140,50077500,22304,2525
50077600,9491,"4600  DUKE ST, UNIT 1005",1106,50077600,22304,2525
50077700,9492,"4600  DUKE ST, UNIT 1006",1107,50077700,22304,2525
50077800,9493,"4600  DUKE ST, UNIT 1007",586,50077800,22304,2525
50077900,9494,"4600  DUKE ST, UNIT 1008",864,50077900,22304,2525
50078000,9495,"4600  DUKE ST, UNIT 1009",1472,50078000,22304,2525
50078100,9496,"4600  DUKE ST, UNIT 1010",1426,50078100,22304,2525
50078200,9497,"4600  DUKE ST, UNIT 1011",826,50078200,22304,2525
50078300,9498,"4600  DUKE ST, UNIT 1012",850,50078300,22304,2525
50078400,9499,"4600  DUKE ST, UNIT 1013",1140,50078400,22304,2525
50078500,9500,"4600  DUKE ST, UNIT 1014",618,50078500,22304,2525
50078600,9501,"4600  DUKE ST, UNIT 1015",1105,50078600,22304,2525
50078700,9502,"4600  DUKE ST, UNIT 1016",1106,50078700,22304,2525
50078800,9503,"4600  DUKE ST, UNIT 1017",864,50078800,22304,2525
50078900,9504,"4600  DUKE ST, UNIT 1018",586,50078900,22304,2525
50079000,9505,"4600  DUKE ST, UNIT 1019",1427,50079000,22304,2525
50079100,9506,"4600  DUKE ST, UNIT 1020",1473,50079100,22304,2525
50079200,9507,"4600  DUKE ST, UNIT 1021",1058,50079200,22304,2525
50079300,9508,"4600  DUKE ST, UNIT 1022",1058,50079300,22304,2525
50079400,9509,"4600  DUKE ST, UNIT 1023",1094,50079400,22304,2525
50079500,9510,"4600  DUKE ST, UNIT 1024",1097,50079500,22304,2525
50079600,9511,"4600  DUKE ST, UNIT 1025",1094,50079600,22304,2525
50079700,9512,"4600  DUKE ST, UNIT 1026",1094,50079700,22304,2525
50079800,9513,"4600  DUKE ST, UNIT 1027",850,50079800,22304,2526
50079900,9514,"4600  DUKE ST, UNIT 1028",1141,50079900,22304,2526
50080000,9515,"4600  DUKE ST, UNIT 1029",864,50080000,22304,2526
50080100,9516,"4600  DUKE ST, UNIT 1030",864,50080100,22304,2526
50080200,9517,"4600  DUKE ST, UNIT 1031",1472,50080200,22304,2526
50080300,9518,"4600  DUKE ST, UNIT 1032",1427,50080300,22304,2526
50080400,9519,"4600  DUKE ST, UNIT 1100",826,50080400,22304,2526
50080500,9520,"4600  DUKE ST, UNIT 1101",1140,50080500,22304,2526
50080600,9521,"4600  DUKE ST, UNIT 1102",1140,50080600,22304,2526
50080700,9522,"4600  DUKE ST, UNIT 1103",1140,50080700,22304,2526
50080800,9523,"4600  DUKE ST, UNIT 1104",1140,50080800,22304,2526
50080900,9524,"4600  DUKE ST, UNIT 1105",1105,50080900,22304,2526
50081000,9525,"4600  DUKE ST, UNIT 1106",1105,50081000,22304,2526
50081100,9526,"4600  DUKE ST, UNIT 1107",586,50081100,22304,2526
50081200,9527,"4600  DUKE ST, UNIT 1108",864,50081200,22304,2526
50081300,9528,"4600  DUKE ST, UNIT 1109",1473,50081300,22304,2526
50081400,9529,"4600  DUKE ST, UNIT 1110",1426,50081400,22304,2526
50081500,9530,"4600  DUKE ST, UNIT 1111",825,50081500,22304,2526
50081600,9531,"4600  DUKE ST, UNIT 1112",850,50081600,22304,2526
50081700,9532,"4600  DUKE ST, UNIT 1113",1140,50081700,22304,2526
50081800,9533,"4600  DUKE ST, UNIT 1114",618,50081800,22304,2526
50081900,9534,"4600  DUKE ST, UNIT 1115",1105,50081900,22304,2526
50082000,9535,"4600  DUKE ST, UNIT 1116",1105,50082000,22304,2526
50082100,9536,"4600  DUKE ST, UNIT 1117",1083,50082100,22304,2526
50082200,9537,"4600  DUKE ST, UNIT 1118",586,50082200,22304,2527
50082300,9538,"4600  DUKE ST, UNIT 1119",1207,50082300,22304,2527
50082400,9539,"4600  DUKE ST, UNIT 1120",1472,50082400,22304,2527
50082500,9540,"4600  DUKE ST, UNIT 1121",1058,50082500,22304,2527
50082600,9541,"4600  DUKE ST, UNIT 1122",1058,50082600,22304,2527
50082700,9542,"4600  DUKE ST, UNIT 1123",1094,50082700,22304,2527
50082800,9543,"4600  DUKE ST, UNIT 1124",1094,50082800,22304,2527
50082900,9544,"4600  DUKE ST, UNIT 1125",1094,50082900,22304,2527
50083000,9545,"4600  DUKE ST, UNIT 1126",1094,50083000,22304,2527
50083100,9546,"4600  DUKE ST, UNIT 1127",850,50083100,22304,2527
50083200,9547,"4600  DUKE ST, UNIT 1128",1141,50083200,22304,2527
50083300,9548,"4600  DUKE ST, UNIT 1129",864,50083300,22304,2527
50083400,9549,"4600  DUKE ST, UNIT 1130",864,50083400,22304,2527
50083500,9550,"4600  DUKE ST, UNIT 1131",1472,50083500,22304,2527
50083600,9551,"4600  DUKE ST, UNIT 1132",1427,50083600,22304,2527
50083700,9552,"4600  DUKE ST, UNIT 1200",825,50083700,22304,2527
50083800,9553,"4600  DUKE ST, UNIT 1201",1140,50083800,22304,2527
50083900,9554,"4600  DUKE ST, UNIT 1202",1140,50083900,22304,2527
50084000,9555,"4600  DUKE ST, UNIT 1203",1140,50084000,22304,2527
50084100,9556,"4600  DUKE ST, UNIT 1204",1140,50084100,22304,2527
50084200,9557,"4600  DUKE ST, UNIT 1205",1105,50084200,22304,2527
50084300,9558,"4600  DUKE ST, UNIT 1206",1106,50084300,22304,2527
50084400,9559,"4600  DUKE ST, UNIT 1207",586,50084400,22304,2527
50084500,9560,"4600  DUKE ST, UNIT 1208",864,50084500,22304,2527
50084600,9561,"4600  DUKE ST, UNIT 1209",1472,50084600,22304,2509
50084700,9562,"4600  DUKE ST, UNIT 1210",1427,50084700,22304,2509
50084800,9563,"4600  DUKE ST, UNIT 1211",825,50084800,22304,2509
50084900,9564,"4600  DUKE ST, UNIT 1212",850,50084900,22304,2509
50085000,9565,"4600  DUKE ST, UNIT 1213",1141,50085000,22304,2509
50085100,9566,"4600  DUKE ST, UNIT 1214",618,50085100,22304,2509
50085200,9567,"4600  DUKE ST, UNIT 1215",1105,50085200,22304,2509
50085300,9568,"4600  DUKE ST, UNIT 1216",1105,50085300,22304,2509
50085400,9569,"4600  DUKE ST, UNIT 1217",864,50085400,22304,2509
50085500,9570,"4600  DUKE ST, UNIT 1218",586,50085500,22304,2509
50085600,9571,"4600  DUKE ST, UNIT 1219",1427,50085600,22304,2509
50085700,9572,"4600  DUKE ST, UNIT 1220",1472,50085700,22304,2509
50085800,9573,"4600  DUKE ST, UNIT 1221",1058,50085800,22304,2509
50085900,9574,"4600  DUKE ST, UNIT 1222",1058,50085900,22304,2509
50086000,9575,"4600  DUKE ST, UNIT 1223",1094,50086000,22304,2509
50086100,9576,"4600  DUKE ST, UNIT 1224",1094,50086100,22304,2509
50086200,9577,"4600  DUKE ST, UNIT 1225",1094,50086200,22304,2509
50086300,9578,"4600  DUKE ST, UNIT 1226",1095,50086300,22304,2509
50086400,9579,"4600  DUKE ST, UNIT 1227",850,50086400,22304,2509
50086500,9580,"4600  DUKE ST, UNIT 1228",1140,50086500,22304,2509
50086600,9581,"4600  DUKE ST, UNIT 1229",864,50086600,22304,2509
50086700,9582,"4600  DUKE ST, UNIT 1230",864,50086700,22304,2509
50086800,9583,"4600  DUKE ST, UNIT 1231",1472,50086800,22304,2509
50086900,9584,"4600  DUKE ST, UNIT 1232",1428,50086900,22304,2509
50087000,9585,"4600  DUKE ST, UNIT 1300",825,50087000,22304,2510
50087100,9586,"4600  DUKE ST, UNIT 1301",1140,50087100,22304,2510
50087200,9587,"4600  DUKE ST, UNIT 1302",1141,50087200,22304,2510
50087300,9588,"4600  DUKE ST, UNIT 1303",1141,50087300,22304,2510
50087400,9589,"4600  DUKE ST, UNIT 1304",1140,50087400,22304,2510
50087500,9590,"4600  DUKE ST, UNIT 1305",1105,50087500,22304,2510
50087600,9591,"4600  DUKE ST, UNIT 1306",1105,50087600,22304,2510
50087700,9592,"4600  DUKE ST, UNIT 1307",586,50087700,22304,2510
50087800,9593,"4600  DUKE ST, UNIT 1308",1083,50087800,22304,2510
50087900,9594,"4600  DUKE ST, UNIT 1309",1472,50087900,22304,2510
50088000,9595,"4600  DUKE ST, UNIT 1310",1208,50088000,22304,2510
50088100,9596,"4600  DUKE ST, UNIT 1311",825,50088100,22304,2510
50088200,9597,"4600  DUKE ST, UNIT 1312",850,50088200,22304,2510
50088300,9598,"4600  DUKE ST, UNIT 1313",1141,50088300,22304,2510
50088400,9599,"4600  DUKE ST, UNIT 1314",618,50088400,22304,2510
50088500,9600,"4600  DUKE ST, UNIT 1315",1106,50088500,22304,2510
50088600,9601,"4600  DUKE ST, UNIT 1316",1105,50088600,22304,2510
50088700,9602,"4600  DUKE ST, UNIT 1317",864,50088700,22304,2510
50088800,9603,"4600  DUKE ST, UNIT 1318",587,50088800,22304,2510
50088900,9604,"4600  DUKE ST, UNIT 1319",1426,50088900,22304,2510
50089000,9605,"4600  DUKE ST, UNIT 1320",1472,50089000,22304,2510
50089100,9606,"4600  DUKE ST, UNIT 1321",1058,50089100,22304,2510
50089200,9607,"4600  DUKE ST, UNIT 1322",1058,50089200,22304,2510
50089300,9608,"4600  DUKE ST, UNIT 1323",1094,50089300,22304,2510
50089400,9609,"4600  DUKE ST, UNIT 1324",1094,50089400,22304,2511
50089500,9610,"4600  DUKE ST, UNIT 1325",1094,50089500,22304,2511
50089600,9611,"4600  DUKE ST, UNIT 1326",1094,50089600,22304,2511
50089700,9612,"4600  DUKE ST, UNIT 1327",851,50089700,22304,2511
50089800,9613,"4600  DUKE ST, UNIT 1328",1141,50089800,22304,2511
50089900,9614,"4600  DUKE ST, UNIT 1329",864,50089900,22304,2511
50090000,9615,"4600  DUKE ST, UNIT 1330",864,50090000,22304,2511
50090100,9616,"4600  DUKE ST, UNIT 1331",1473,50090100,22304,2511
